id,text,true_label,predicted_binary_label,error_type,prob_valid,prob_hoax,confidence,served_label,abstained,text_source,evidence_source,evidence_url,topic,text_length
bmkg-dampak-el-nino-masih-perlu-diwaspadai-bmkg-perkuat-dukungan-pengendalian-karhutla,"Dampak El Niño Masih Perlu Diwaspadai, BMKG Perkuat Dukungan Pengendalian Karhutla.",valid,hoax,false_positive,0.001143238740,0.998856782913,0.998856782913,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/dampak-el-nino-masih-perlu-diwaspadai-bmkg-perkuat-dukungan-pengendalian-karhutla,bencana_cuaca,83
bmkg-bmkg-sampaikan-pendalaman-rka-k-l-2027-dalam-rdp-bersama-dpr-ri,BMKG Sampaikan Pendalaman RKA-K/L 2027 dalam RDP Bersama DPR RI.,valid,hoax,false_positive,0.000712153444,0.999287903309,0.999287903309,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/bmkg-sampaikan-pendalaman-rka-k-l-2027-dalam-rdp-bersama-dpr-ri,politik,64
bmkg-perkuat-mitigasi-bencana-di-karanganyar-stasiun-geofisika-sleman-gelar-audiensi-dan-siapkan-sekolah-lapang-gempa-bumi,"Perkuat Mitigasi Bencana di Karanganyar, Stasiun Geofisika Sleman Gelar Audiensi dan Siapkan Sekolah Lapang Gempa Bumi.",valid,hoax,false_positive,0.002802749630,0.997197270393,0.997197270393,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/perkuat-mitigasi-bencana-di-karanganyar-stasiun-geofisika-sleman-gelar-audiensi-dan-siapkan-sekolah-lapang-gempa-bumi,politik,119
bmkg-sdit-bening-bogor-kunjungi-bmkg-kenali-cuaca-hingga-mitigasi-bencana,"SDIT Bening Bogor Kunjungi BMKG, Kenali Cuaca hingga Mitigasi Bencana.",valid,hoax,false_positive,0.002340898383,0.997659087181,0.997659087181,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan/sdit-bening-bogor-kunjungi-bmkg-kenali-cuaca-hingga-mitigasi-bencana,bencana_cuaca,70
bmkg-bmkg-perkuat-kolaborasi-dalam-pengembangan-teknologi-modifikasi-cuaca-melalui-asean-workshop-on-weather-modification-science-2026,BMKG Perkuat Kolaborasi dalam Pengembangan Teknologi Modifikasi Cuaca Melalui ASEAN Workshop on Weather Modification Science 2026.,valid,hoax,false_positive,0.001773004187,0.998227059841,0.998227059841,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/bmkg-perkuat-kolaborasi-dalam-pengembangan-teknologi-modifikasi-cuaca-melalui-asean-workshop-on-weather-modification-science-2026,bencana_cuaca,130
bmkg-dwp-bmkg-gelar-seminar-parenting-tegas-tanpa-harus-keras-berdayakan-peran-orang-tua-dalam-pengasuhan-anak,"DWP BMKG Gelar Seminar Parenting “Tegas Tanpa Harus Keras”, Berdayakan Peran Orang Tua dalam Pengasuhan Anak.",valid,hoax,false_positive,0.002210408216,0.997789621353,0.997789621353,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan/dwp-bmkg-gelar-seminar-parenting-tegas-tanpa-harus-keras-berdayakan-peran-orang-tua-dalam-pengasuhan-anak,bencana_cuaca,109
bmkg-gempa-flores-m77-jadi-momentum-penguatan-mitigasi-bencana-berbasis-sains-dan-teknologi,"Gempa Flores M7,7 Jadi Momentum Penguatan Mitigasi Bencana Berbasis Sains dan Teknologi.",valid,hoax,false_positive,0.001901752781,0.998098313808,0.998098313808,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/gempa-flores-m77-jadi-momentum-penguatan-mitigasi-bencana-berbasis-sains-dan-teknologi,bencana_cuaca,88
bmkg-bmkg-laksanakan-survei-meteo-oseanografi-terpadu-di-selat-sunda-untuk-perkuat-akurasi-layanan-maritim,BMKG Laksanakan Survei Meteo-Oseanografi Terpadu di Selat Sunda untuk Perkuat Akurasi Layanan Maritim.,valid,hoax,false_positive,0.001069299411,0.998930633068,0.998930633068,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/bmkg-laksanakan-survei-meteo-oseanografi-terpadu-di-selat-sunda-untuk-perkuat-akurasi-layanan-maritim,bencana_cuaca,102
bmkg-bmkg-tekankan-pentingnya-informasi-iklim-dalam-perencanaan-produksi-dan-distribusi-pupuk-nasional,BMKG Tekankan Pentingnya Informasi Iklim dalam Perencanaan Produksi dan Distribusi Pupuk Nasional.,valid,hoax,false_positive,0.000847225427,0.999152779579,0.999152779579,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/bmkg-tekankan-pentingnya-informasi-iklim-dalam-perencanaan-produksi-dan-distribusi-pupuk-nasional,bencana_cuaca,98
bmkg-bmkg-paparkan-mitigasi-karhutla-dan-penanganan-pascagempa-flores-dalam-ratas-presiden,BMKG Paparkan Mitigasi Karhutla dan Penanganan Pascagempa Flores dalam Ratas Presiden.,valid,hoax,false_positive,0.001266409410,0.998733580112,0.998733580112,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/utama/bmkg-paparkan-mitigasi-karhutla-dan-penanganan-pascagempa-flores-dalam-ratas-presiden,politik,86
bmkg-bmkg-perkuat-budaya-selamat-hadapi-ancaman-gempabumi-dan-tsunami-di-the-sanur,BMKG Perkuat Budaya Selamat Hadapi Ancaman Gempabumi dan Tsunami.,valid,hoax,false_positive,0.001589534571,0.998410463333,0.998410463333,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/bmkg-perkuat-budaya-selamat-hadapi-ancaman-gempabumi-dan-tsunami-di-the-sanur,ekonomi,65
bmkg-tingkatkan-kesiapsiagaan-bencana-bmkg-perkuat-sinergi-dengan-pemkab-buleleng,"Tingkatkan Kesiapsiagaan Bencana, BMKG Perkuat Sinergi dengan Pemkab Buleleng.",valid,hoax,false_positive,0.004957946017,0.995042085648,0.995042085648,hoax,0,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/tingkatkan-kesiapsiagaan-bencana-bmkg-perkuat-sinergi-dengan-pemkab-buleleng,politik,78
kemkes-kesehatan-masyarakat-terancam-kemenkes-dan-komdigi-kolaborasi-dengan-mitra-strategis-membangun-ekosistem-penanganan-hoaks,"Kementerian Kesehatan bersama mitra lintas sektor meluncurkan Playbook Respons Cepat Penanganan Hoaks Kesehatan di Kantor Kementerian Kesehatan, Jakarta, Kamis (17/9), untuk merespons hoaks yang dinilai turut menekan cakupan imunisasi anak hingga memicu wabah campak dan polio di sejumlah daerah.",valid,hoax,false_positive,0.005053235684,0.994946777821,0.994946777821,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kesehatan-masyarakat-terancam-kemenkes-dan-komdigi-kolaborasi-dengan-mitra-strategis-membangun-ekosistem-penanganan-hoaks,politik,296
kemkes-lawan-hoaks-kesehatan-kemenkes-bangun-sistem-dan-kolaborasi-respons-cepat-,Kementerian Kesehatan (Kemenkes) memperkuat sistem penanganan hoaks kesehatan melalui peluncuran Playbook Respons Cepat Penanganan Hoaks Kesehatan.,valid,hoax,false_positive,0.001262759324,0.998737275600,0.998737275600,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/lawan-hoaks-kesehatan-kemenkes-bangun-sistem-dan-kolaborasi-respons-cepat-,politik,147
kemkes-4-dari-10-anak-sekolah-alami-gigi-berlubang-kemenkes-dorong-periksa-gigi-rutin,Kementerian Kesehatan (Kemenkes) RI mendorong penguatan upaya promotif dan preventif untuk menjaga kesehatan gigi dan mulut anak sejak dini.,valid,hoax,false_positive,0.001361254603,0.998638689518,0.998638689518,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/4-dari-10-anak-sekolah-alami-gigi-berlubang-kemenkes-dorong-periksa-gigi-rutin,politik,140
kemkes-perkuat-sinergi-kesehatan-kemenkes-usung-tiga-prinsip-utama-one-plan-one-budget-one-evaluation,"Kementerian Kesehatan (Kemenkes) Republik Indonesia menyelenggarakan 4th Indonesia Health Partners Meeting (IHPM) di Jakarta, Selasa (15/9/2026).",valid,valid,correct,0.974637985229,0.025362001732,0.974637985229,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/perkuat-sinergi-kesehatan-kemenkes-usung-tiga-prinsip-utama-one-plan-one-budget-one-evaluation,politik,145
kemkes-menkes-kemitraan-kesehatan-harus-berujung-pada-dampak-nyata,Menteri Kesehatan Budi Gunadi Sadikin menegaskan pentingnya mengubah kemitraan pembangunan kesehatan menjadi aksi nyata yang berdampak langsung bagi masyarakat.,valid,hoax,false_positive,0.002184817335,0.997815132141,0.997815132141,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/menkes-kemitraan-kesehatan-harus-berujung-pada-dampak-nyata,politik,160
kemkes-usai-kajian-komnas-kipi-kemenkes-pastikan-bias-tetap-dilanjutkan-di-karo,Kementerian Kesehatan (Kemenkes) memastikan pelaksanaan Bulan Imunisasi Anak Sekolah (BIAS) tetap dilanjutkan sesuai jadwal dan ketentuan yang berlaku.,valid,hoax,false_positive,0.006797724869,0.993202269077,0.993202269077,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/usai-kajian-komnas-kipi-kemenkes-pastikan-bias-tetap-dilanjutkan-di-karo,politik,151
kemkes-kemenkes-perkuat-pemantauan-kualitas-udara-hadapi-dampak-erupsi-anak-krakatau,Kementerian Kesehatan (Kemenkes) RI terus memperkuat pemantauan kualitas udara menyusul erupsi Gunung Anak Krakatau dan sebaran abu vulkanik yang berdampak pada sejumlah wilayah.,valid,hoax,false_positive,0.000937485136,0.999062478542,0.999062478542,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-perkuat-pemantauan-kualitas-udara-hadapi-dampak-erupsi-anak-krakatau,politik,178
kemkes-kemenkes-siagakan-413-rumah-sakit-dan-830-puskesmas-hadapi-dampak-erupsi-anak-krakatau,"Kementerian Kesehatan (Kemenkes) RI meningkatkan kesiapsiagaan kesehatan menyusul erupsi Gunung Anak Krakatau pada Jumat (4/9/2026) pukul 23.07 WIB yang berdampak pada wilayah Lampung, Banten, DKI Jakarta, dan Jawa Barat.",valid,valid,correct,0.982771337032,0.017228651792,0.982771337032,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-siagakan-413-rumah-sakit-dan-830-puskesmas-hadapi-dampak-erupsi-anak-krakatau,politik,221
kemkes-kemenkes-kirim-160-nakes-batch-2-ke-ntt-perkuat-pemulihan-psikososial-korban-gempa,Kementerian Kesehatan (Kemenkes) RI kembali mengirimkan Tenaga Cadangan Kesehatan (TCK) untuk mendukung pemulihan kesehatan masyarakat terdampak gempa bumi di Nusa Tenggara Timur (NTT).,valid,hoax,false_positive,0.479627102613,0.520372867584,0.520372867584,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-kirim-160-nakes-batch-2-ke-ntt-perkuat-pemulihan-psikososial-korban-gempa,politik,185
kemkes-abu-vulkanik-anak-krakatau-menyebar-menkes-meminta-masyarakat-batasi-aktivitas-di-luar-rumah,Imbauan tersebut disampaikan menyusul erupsi Gunung Anak Krakatau yang berstatus Siaga (Level III) dan berlangsung terus-menerus sejak Jumat (4/9/2026).,valid,hoax,false_positive,0.001487671747,0.998512327671,0.998512327671,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/abu-vulkanik-anak-krakatau-menyebar-menkes-meminta-masyarakat-batasi-aktivitas-di-luar-rumah,bencana_cuaca,152
kemkes-tembus-jalur-ekstrem-nakes-tak-tinggalkan-warga-pelosok-ende-pascagempa,"Jalan pegunungan yang rusak, tebing dan jurang curam, hingga perjalanan laut selama dua jam tidak menghentikan langkah tenaga kesehatan (nakes) menjangkau masyarakat terdampak gempa di Kabupaten Ende, Nusa Tenggara Timur (NTT).",valid,valid,correct,0.976520955563,0.023479018360,0.976520955563,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/tembus-jalur-ekstrem-nakes-tak-tinggalkan-warga-pelosok-ende-pascagempa,bencana_cuaca,227
kemkes-wamenkes-dante-ajak-masyarakat-kenali-gejala-gangguan-jiwa,"Gangguan jiwa dapat dialami siapa saja, tanpa mengenal usia, jenis kelamin, maupun status ekonomi.",valid,hoax,false_positive,0.015437236987,0.984562814236,0.984562814236,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/wamenkes-dante-ajak-masyarakat-kenali-gejala-gangguan-jiwa,ekonomi,98
kemkes-pemerintah-tunjukan-inovasi-genomik-ri-ke-putri-mahkota-swedia,"Putri Mahkota Swedia, Victoria Ingrid Alice Désirée, yang juga merupakan Goodwill Ambassador for the Sustainable Development Goals, United Nations Development Programme (UNDP), mengunjungi Balai Besar Biomedis dan Genomika Kesehatan (BB Binomika) di Gedung Eijkman, RSCM, Jakarta, Jumat (4/9).",valid,valid,correct,0.999334990978,0.000664987369,0.999334990978,valid,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/pemerintah-tunjukan-inovasi-genomik-ri-ke-putri-mahkota-swedia,politik,293
kemkes-kemenkes-perkuat-dua-pilar-kegawatdaruratan-hadapi-krisis-bencana-,Tingginya frekuensi krisis kesehatan akibat bencana alam dan kebutuhan pelayanan medis yang cepat mendorong Kementerian Kesehatan (Kemenkes) memperkuat tata kelola kegawatdaruratan medis nasional.,valid,hoax,false_positive,0.002368769376,0.997631192207,0.997631192207,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-perkuat-dua-pilar-kegawatdaruratan-hadapi-krisis-bencana-,politik,196
kemkes-kemenkes-luncurkan-seleksi-25-prodi-baru-rsppu-dan-serah-terima-54-ppds-batch-iv,Kementerian Kesehatan (Kemenkes) RI meluncurkan seleksi 25 program studi (prodi) baru Program Pendidikan Dokter Spesialis (PPDS) berbasis rumah sakit atau Hospital-Based pada Rumah Sakit Pendidikan Penyelenggara Utama (RSPPU) Batch V.,valid,valid,correct,0.827334880829,0.172665134072,0.827334880829,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-luncurkan-seleksi-25-prodi-baru-rsppu-dan-serah-terima-54-ppds-batch-iv,politik,234
kemkes-kemenkes-dan-ojk-perkuat-ekosistem-pembiayaan-kesehatan,Kementerian Kesehatan (Kemenkes) RI bersama Otoritas Jasa Keuangan (OJK) terus memperkuat ekosistem pembiayaan kesehatan melalui kolaborasi antara industri asuransi dan fasilitas pelayanan kesehatan.,valid,hoax,false_positive,0.006596955005,0.993403017521,0.993403017521,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-dan-ojk-perkuat-ekosistem-pembiayaan-kesehatan,politik,199
kemkes-antisipasi-pandemi-baru-indonesia-jadi-negara-ketiga-penguji-target-vaksin-100-hari,"Kementerian Kesehatan (Kemenkes) RI bersama Coalition for Epidemic Preparedness Innovations (CEPI) menggelar simulasi kesiapsiagaan menghadapi ancaman pandemi baru atau ""Penyakit X"" di Jakarta, Kamis (3/9).",valid,valid,correct,0.986726403236,0.013273562305,0.986726403236,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/antisipasi-pandemi-baru-indonesia-jadi-negara-ketiga-penguji-target-vaksin-100-hari,politik,206
kemkes-satusehat-rme-dukung-bpjs-kesehatan-wujudkan-pembiayaan-berbasis-mutu-dan-outcome,"Peluncuran SATUSEHAT Rekam Medis Elektronik (RME) menjadi langkah penting dalam membangun ekosistem data kesehatan nasional yang dapat dimanfaatkan tidak hanya untuk pelayanan pasien, tetapi juga untuk meningkatkan mutu pelayanan dan mendukung pembiayaan kesehatan berbasis value dan outcome.",valid,hoax,false_positive,0.001517044031,0.998483002186,0.998483002186,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/satusehat-rme-dukung-bpjs-kesehatan-wujudkan-pembiayaan-berbasis-mutu-dan-outcome,politik,292
kemkes-pemerintah-buka-25-prodi-dokter-spesialis-hospital-based-prioritas-untuk-dokter-di-daerah-3t-,"Pemerintah terbitkan izin operasional bagi 25 program studi (prodi) baru Program Pendidikan Dokter Spesialis (PPDS) berbasis rumah sakit (hospital-based) sebagai afirmasi untuk para dokter di daerah 3T (Tertinggal, Terdepan, Terluar).",valid,hoax,false_positive,0.040678605437,0.959321439266,0.959321439266,meragukan,1,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/pemerintah-buka-25-prodi-dokter-spesialis-hospital-based-prioritas-untuk-dokter-di-daerah-3t-,politik,234
kemkes-kemenkes-siap-siaga-hadapi-dampak-karhutla-848-tenaga-kesehatan-dimobilisasi,Kementerian Kesehatan (Kemenkes) RI terus memperkuat respons kesehatan dalam menghadapi dampak kebakaran hutan dan lahan (Karhutla) yang terjadi di sejumlah wilayah Indonesia.,valid,hoax,false_positive,0.006522848736,0.993477165699,0.993477165699,hoax,0,primary_factual_statement,Kementerian Kesehatan RI,https://kemkes.go.id/id/kemenkes-siap-siaga-hadapi-dampak-karhutla-848-tenaga-kesehatan-dimobilisasi,politik,175
